,class,label,gloss
934,http://yago-knowledge.org/resource/wordnet_toilet_104446276,privy,a room or building equipped with one or more toilets
935,http://yago-knowledge.org/resource/wordnet_toilet_104446276,lav,a room or building equipped with one or more toilets
936,http://yago-knowledge.org/resource/wordnet_toilet_104446276,john,a room or building equipped with one or more toilets
937,http://yago-knowledge.org/resource/wordnet_school_district_108587709,school district,a district whose public schools are administered together
938,http://yago-knowledge.org/resource/wordnet_door_103221720,door,a swinging or sliding barrier that will close the entrance to a room or building or vehicle; 'he knocked on the door'; 'he slammed the door as he left'
939,http://yago-knowledge.org/resource/wordnet_free_port_108639586,free port,an area adjoining a port where goods that are intended for reshipment can be received and stored without payment of duties
940,http://yago-knowledge.org/resource/wordnet_free_port_108639586,free zone,an area adjoining a port where goods that are intended for reshipment can be received and stored without payment of duties
941,http://yago-knowledge.org/resource/wordnet_greenbelt_108580011,greenbelt,a belt of parks or rural land surrounding a town or city
942,http://yago-knowledge.org/resource/wordnet_greenbelt_108580011,greenway,a belt of parks or rural land surrounding a town or city
943,http://yago-knowledge.org/resource/wordnet_concentration_camp_103086183,concentration camp,a penal camp where political prisoners or prisoners of war are confined (usually under harsh conditions)
944,http://yago-knowledge.org/resource/wordnet_concentration_camp_103086183,stockade,a penal camp where political prisoners or prisoners of war are confined (usually under harsh conditions)
945,http://yago-knowledge.org/resource/wordnet_bell_tower_102826886,bell tower,a tower that supports or shelters a bell
946,http://yago-knowledge.org/resource/wordnet_barrio_108676349,barrio,a Spanish-speaking quarter in a town or city (especially in the United States)
947,http://yago-knowledge.org/resource/wordnet_latitude_108595720,latitude,an imaginary line around the Earth parallel to the equator
948,http://yago-knowledge.org/resource/wordnet_latitude_108595720,parallel,an imaginary line around the Earth parallel to the equator
949,http://yago-knowledge.org/resource/wordnet_latitude_108595720,parallel of latitude,an imaginary line around the Earth parallel to the equator
950,http://yago-knowledge.org/resource/wordnet_latitude_108595720,line of latitude,an imaginary line around the Earth parallel to the equator
951,http://yago-knowledge.org/resource/wordnet_state_prison_104305471,state prison,a prison maintained by a state of the U.S.
952,http://yago-knowledge.org/resource/wordnet_delta_109264803,delta,a low triangular area of alluvial deposits where a river divides before entering a larger body of water; 'the Mississippi River delta'; 'the Nile delta'
953,http://yago-knowledge.org/resource/wordnet_stadium_104295881,arena,a large structure for open-air sports or entertainments
954,http://yago-knowledge.org/resource/wordnet_stadium_104295881,bowl,a large structure for open-air sports or entertainments
955,http://yago-knowledge.org/resource/wordnet_stadium_104295881,stadium,a large structure for open-air sports or entertainments
956,http://yago-knowledge.org/resource/wordnet_stadium_104295881,sports stadium,a large structure for open-air sports or entertainments
957,http://yago-knowledge.org/resource/wordnet_chamber_103003730,chamber,a natural or artificial enclosed space
958,http://yago-knowledge.org/resource/wordnet_land_113250048,land,the land on which real estate is located; 'he built the house on land leased from the city'
959,http://yago-knowledge.org/resource/wordnet_dockyard_108640392,dockyard,an establishment on the waterfront where vessels are built or fitted out or repaired
960,http://yago-knowledge.org/resource/wordnet_rapid_109405396,rapid,a part of a river where the current is very fast
961,http://yago-knowledge.org/resource/wordnet_coal_mine_103056368,coal mine,a mine where coal is dug from the ground
962,http://yago-knowledge.org/resource/wordnet_coal_mine_103056368,coalpit,a mine where coal is dug from the ground
963,http://yago-knowledge.org/resource/wordnet_radio_station_104044119,radio station,station for the production and transmission of AM or FM radio broadcasts
964,http://yago-knowledge.org/resource/wordnet_presidio_103999763,presidio,a fortress established in the southwestern United States by the Spanish in order to protect their missions and other holdings; 'Tucson was first settled as a walled presidio'
965,http://yago-knowledge.org/resource/wordnet_fire_station_103347338,firehouse,a station housing fire apparatus and firemen
966,http://yago-knowledge.org/resource/wordnet_fire_station_103347338,fire station,a station housing fire apparatus and firemen
967,http://yago-knowledge.org/resource/wordnet_bullring_102918112,bullring,a stadium where bullfights take place
968,http://yago-knowledge.org/resource/wordnet_arboretum_102733075,arboretum,a facility where trees and shrubs are cultivated for exhibition
969,http://yago-knowledge.org/resource/wordnet_arboretum_102733075,botanical garden,a facility where trees and shrubs are cultivated for exhibition
970,http://yago-knowledge.org/resource/wordnet_shelter_104191595,shelter,a structure that provides privacy and protection from danger
971,http://yago-knowledge.org/resource/wordnet_cell_102991711,cell,any small compartment; 'the cells of a honeycomb'
972,http://yago-knowledge.org/resource/wordnet_campanile_102946127,belfry,a bell tower; usually stands alone unattached to a building
973,http://yago-knowledge.org/resource/wordnet_campanile_102946127,campanile,a bell tower; usually stands alone unattached to a building
974,http://yago-knowledge.org/resource/wordnet_supermarket_104358707,supermarket,a large self-service grocery store selling groceries and dairy products and household goods
975,http://yago-knowledge.org/resource/wordnet_diocese_108550966,diocese,the territorial jurisdiction of a bishop
976,http://yago-knowledge.org/resource/wordnet_diocese_108550966,episcopate,the territorial jurisdiction of a bishop
977,http://yago-knowledge.org/resource/wordnet_diocese_108550966,bishopric,the territorial jurisdiction of a bishop
978,http://yago-knowledge.org/resource/wordnet_vent_109470550,vent,a fissure in the earth's crust (or in the surface of some other planet) through which molten lava and gases erupt
979,http://yago-knowledge.org/resource/wordnet_vent_109470550,volcano,a fissure in the earth's crust (or in the surface of some other planet) through which molten lava and gases erupt
980,http://yago-knowledge.org/resource/wordnet_protectorate_108627316,protectorate,a state or territory partly controlled by (but not a possession of) a stronger state but autonomous in internal affairs; protectorates are established by treaty
981,http://yago-knowledge.org/resource/wordnet_protectorate_108627316,associated state,a state or territory partly controlled by (but not a possession of) a stronger state but autonomous in internal affairs; protectorates are established by treaty
982,http://yago-knowledge.org/resource/wordnet_market_town_108672073,market town,a (usually small) town where a public market is held at stated times
983,http://yago-knowledge.org/resource/wordnet_racetrack_104037625,track,a course over which races are run
984,http://yago-knowledge.org/resource/wordnet_racetrack_104037625,racecourse,a course over which races are run
985,http://yago-knowledge.org/resource/wordnet_racetrack_104037625,raceway,a course over which races are run
986,http://yago-knowledge.org/resource/wordnet_racetrack_104037625,racetrack,a course over which races are run
987,http://yago-knowledge.org/resource/wordnet_headwater_108508629,headwater,the source of a river; 'the headwaters of the Nile'
988,http://yago-knowledge.org/resource/wordnet_cirque_109245515,cwm,a steep-walled semicircular basin in a mountain; may contain a lake
989,http://yago-knowledge.org/resource/wordnet_cirque_109245515,cirque,a steep-walled semicircular basin in a mountain; may contain a lake
990,http://yago-knowledge.org/resource/wordnet_cirque_109245515,corrie,a steep-walled semicircular basin in a mountain; may contain a lake
991,http://yago-knowledge.org/resource/wordnet_subdivision_108674251,subdivision,an area composed of subdivided lots
992,http://yago-knowledge.org/resource/wordnet_megalith_103743016,megalithic structure,memorial consisting of a very large stone forming part of a prehistoric structure (especially in western Europe)
993,http://yago-knowledge.org/resource/wordnet_megalith_103743016,megalith,memorial consisting of a very large stone forming part of a prehistoric structure (especially in western Europe)
994,http://yago-knowledge.org/resource/wordnet_pontoon_bridge_103981760,bateau bridge,a temporary bridge built over a series of pontoons
995,http://yago-knowledge.org/resource/wordnet_pontoon_bridge_103981760,pontoon bridge,a temporary bridge built over a series of pontoons
996,http://yago-knowledge.org/resource/wordnet_pontoon_bridge_103981760,floating bridge,a temporary bridge built over a series of pontoons
997,http://yago-knowledge.org/resource/wordnet_corridor_103112099,corridor,an enclosed passageway; rooms usually open onto it
998,http://yago-knowledge.org/resource/wordnet_camera_obscura_102943686,camera obscura,a darkened enclosure in which images of outside objects are projected through a small aperture or lens onto a facing surface
999,http://yago-knowledge.org/resource/wordnet_railing_104047401,rail,a barrier consisting of a horizontal bar and supports
1000,http://yago-knowledge.org/resource/wordnet_railing_104047401,railing,a barrier consisting of a horizontal bar and supports
1001,http://yago-knowledge.org/resource/wordnet_interface_103578435,interface,(chemistry) a surface forming a common boundary between two things (two objects or liquids or chemical phases)
1002,http://yago-knowledge.org/resource/yagoGeoEntity,yagoGeoEntity,geographical entity
1003,http://yago-knowledge.org/resource/wordnet_camp_102944826,bivouac,temporary living quarters specially built by the army for soldiers; 'wherever he went in the camp the men were grumbling'
1004,http://yago-knowledge.org/resource/wordnet_camp_102944826,camp,temporary living quarters specially built by the army for soldiers; 'wherever he went in the camp the men were grumbling'
1005,http://yago-knowledge.org/resource/wordnet_camp_102944826,encampment,temporary living quarters specially built by the army for soldiers; 'wherever he went in the camp the men were grumbling'
1006,http://yago-knowledge.org/resource/wordnet_camp_102944826,cantonment,temporary living quarters specially built by the army for soldiers; 'wherever he went in the camp the men were grumbling'
1007,http://yago-knowledge.org/resource/wordnet_line_103671272,line,the road consisting of railroad track and roadbed
1008,http://yago-knowledge.org/resource/wordnet_line_103671272,rail line,the road consisting of railroad track and roadbed
1009,http://yago-knowledge.org/resource/wordnet_line_103671272,railway line,the road consisting of railroad track and roadbed
1010,http://yago-knowledge.org/resource/wordnet_hallway_103479952,hall,an interior passage or corridor onto which rooms open; 'the elevators were at the end of the hall'
1011,http://yago-knowledge.org/resource/wordnet_hallway_103479952,hallway,an interior passage or corridor onto which rooms open; 'the elevators were at the end of the hall'
1012,http://yago-knowledge.org/resource/wordnet_brickwork_102898369,brickwork,masonry done with bricks and mortar
1013,http://yago-knowledge.org/resource/wordnet_pond_109397391,pool,a small lake; 'the pond was too small for sailing'
1014,http://yago-knowledge.org/resource/wordnet_pond_109397391,pond,a small lake; 'the pond was too small for sailing'
1015,http://yago-knowledge.org/resource/wordnet_billiard_room_102839592,billiard room,a room in which billiards is played
1016,http://yago-knowledge.org/resource/wordnet_billiard_room_102839592,billiard saloon,a room in which billiards is played
1017,http://yago-knowledge.org/resource/wordnet_billiard_room_102839592,billiard parlour,a room in which billiards is played
1018,http://yago-knowledge.org/resource/wordnet_billiard_room_102839592,billiard hall,a room in which billiards is played
1019,http://yago-knowledge.org/resource/wordnet_billiard_room_102839592,billiard parlor,a room in which billiards is played
1020,http://yago-knowledge.org/resource/wordnet_zone_108688247,zone,a locally circumscribed place characterized by some distinctive features
1021,http://yago-knowledge.org/resource/wordnet_smelter_104246156,smelter,an industrial plant for smelting
1022,http://yago-knowledge.org/resource/wordnet_smelter_104246156,smeltery,an industrial plant for smelting
1023,http://yago-knowledge.org/resource/wordnet_rolling_mill_104103094,rolling mill,steel mill where metal is rolled into sheets and bars
1024,http://yago-knowledge.org/resource/wordnet_position_108621598,position,the particular portion of space occupied by something; 'he put the lamp back in its place'
1025,http://yago-knowledge.org/resource/wordnet_position_108621598,place,the particular portion of space occupied by something; 'he put the lamp back in its place'
1026,http://yago-knowledge.org/resource/wordnet_depository_103177349,repository,a facility where things can be deposited for storage or safekeeping
1027,http://yago-knowledge.org/resource/wordnet_depository_103177349,deposit,a facility where things can be deposited for storage or safekeeping
1028,http://yago-knowledge.org/resource/wordnet_depository_103177349,depository,a facility where things can be deposited for storage or safekeeping
1029,http://yago-knowledge.org/resource/wordnet_depository_103177349,depositary,a facility where things can be deposited for storage or safekeeping
1030,http://yago-knowledge.org/resource/wordnet_overpass_103865557,overpass,bridge formed by the upper level of a crossing of two highways at different levels
1031,http://yago-knowledge.org/resource/wordnet_overpass_103865557,flyover,bridge formed by the upper level of a crossing of two highways at different levels
1032,http://yago-knowledge.org/resource/wordnet_shire_108587828,shire,a former administrative district of England; equivalent to a county
1033,http://yago-knowledge.org/resource/wordnet_channel_103006398,channel,a television station and its programs; 'a satellite TV channel'; 'surfing through the channels'; 'they offer more than one hundred channels'
1034,http://yago-knowledge.org/resource/wordnet_channel_103006398,television channel,a television station and its programs; 'a satellite TV channel'; 'surfing through the channels'; 'they offer more than one hundred channels'
1035,http://yago-knowledge.org/resource/wordnet_barroom_102796995,saloon,a room or establishment where alcoholic drinks are served over a counter; 'he drowned his sorrows in whiskey at the bar'
1036,http://yago-knowledge.org/resource/wordnet_barroom_102796995,bar,a room or establishment where alcoholic drinks are served over a counter; 'he drowned his sorrows in whiskey at the bar'
1037,http://yago-knowledge.org/resource/wordnet_barroom_102796995,barroom,a room or establishment where alcoholic drinks are served over a counter; 'he drowned his sorrows in whiskey at the bar'
1038,http://yago-knowledge.org/resource/wordnet_barroom_102796995,taproom,a room or establishment where alcoholic drinks are served over a counter; 'he drowned his sorrows in whiskey at the bar'
1039,http://yago-knowledge.org/resource/wordnet_barroom_102796995,ginmill,a room or establishment where alcoholic drinks are served over a counter; 'he drowned his sorrows in whiskey at the bar'
1040,http://yago-knowledge.org/resource/wordnet_police_station_103977678,police station,a station that serves as headquarters for police in a particular district; serves as a place from which policemen are dispatched and to which arrested persons are brought
1041,http://yago-knowledge.org/resource/wordnet_police_station_103977678,police headquarters,a station that serves as headquarters for police in a particular district; serves as a place from which policemen are dispatched and to which arrested persons are brought
1042,http://yago-knowledge.org/resource/wordnet_police_station_103977678,station house,a station that serves as headquarters for police in a particular district; serves as a place from which policemen are dispatched and to which arrested persons are brought
1043,http://yago-knowledge.org/resource/wordnet_cantilever_bridge_102953197,cantilever bridge,bridge constructed of two cantilevers that meet in the middle
1044,http://yago-knowledge.org/resource/wordnet_red-light_district_108554346,red-light district,a district with many brothels
1045,http://yago-knowledge.org/resource/wordnet_hostel_103541537,youth hostel,inexpensive supervised lodging (especially for youths on bicycling trips)
1046,http://yago-knowledge.org/resource/wordnet_hostel_103541537,hostel,inexpensive supervised lodging (especially for youths on bicycling trips)
1047,http://yago-knowledge.org/resource/wordnet_hostel_103541537,student lodging,inexpensive supervised lodging (especially for youths on bicycling trips)
1048,http://yago-knowledge.org/resource/wordnet_shot_tower_104206790,shot tower,tower of a kind once used to make shot; molten lead was poured through a sieve and dropped into water
1049,http://yago-knowledge.org/resource/wordnet_holy_place_108585056,sanctum,a sacred place of pilgrimage
1050,http://yago-knowledge.org/resource/wordnet_holy_place_108585056,holy place,a sacred place of pilgrimage
1051,http://yago-knowledge.org/resource/wordnet_holy_place_108585056,holy,a sacred place of pilgrimage
1052,http://yago-knowledge.org/resource/wordnet_avenue_102763472,avenue,a wide street or thoroughfare
1053,http://yago-knowledge.org/resource/wordnet_avenue_102763472,boulevard,a wide street or thoroughfare
1054,http://yago-knowledge.org/resource/wordnet_scene_108645963,scene,the place where some action occurs; 'the police returned to the scene of the crime'
1055,http://yago-knowledge.org/resource/wordnet_estuary_109274500,estuary,the wide part of a river where it nears the sea; fresh and salt water mix
1056,http://yago-knowledge.org/resource/wordnet_gulch_109295946,flume,a narrow gorge with a stream running through it
1057,http://yago-knowledge.org/resource/wordnet_gulch_109295946,gulch,a narrow gorge with a stream running through it
1058,http://yago-knowledge.org/resource/wordnet_oil_pipeline_103844459,oil pipeline,a pipeline used to transport oil
1059,http://yago-knowledge.org/resource/wordnet_booth_102873839,stall,small area set off by walls for special use
1060,http://yago-knowledge.org/resource/wordnet_booth_102873839,cubicle,small area set off by walls for special use
1061,http://yago-knowledge.org/resource/wordnet_booth_102873839,kiosk,small area set off by walls for special use
1062,http://yago-knowledge.org/resource/wordnet_booth_102873839,booth,small area set off by walls for special use
1063,http://yago-knowledge.org/resource/wordnet_seamount_109427752,seamount,an underwater mountain rising above the ocean floor
1064,http://yago-knowledge.org/resource/wordnet_service_area_108648781,service area,place on a highway providing garage services and eating and toilet facilities
1065,http://yago-knowledge.org/resource/wordnet_barrier_island_109214760,barrier island,a long narrow sandy island (wider than a reef) running parallel to the shore
1066,http://yago-knowledge.org/resource/wordnet_wetland_109477890,wetland,a low area where the land is saturated with water
1067,http://yago-knowledge.org/resource/wordnet_ranch_104052442,spread,farm consisting of a large tract of land along with facilities needed to raise livestock (especially cattle)
1068,http://yago-knowledge.org/resource/wordnet_ranch_104052442,ranch,farm consisting of a large tract of land along with facilities needed to raise livestock (especially cattle)
1069,http://yago-knowledge.org/resource/wordnet_ranch_104052442,cattle ranch,farm consisting of a large tract of land along with facilities needed to raise livestock (especially cattle)
1070,http://yago-knowledge.org/resource/wordnet_ranch_104052442,cattle farm,farm consisting of a large tract of land along with facilities needed to raise livestock (especially cattle)
1071,http://yago-knowledge.org/resource/wordnet_divided_highway_103215508,dual carriageway,a highway divided down the middle by a barrier that separates traffic going in different directions; 'in Britain they call a divided highway a dual carriageway'
1072,http://yago-knowledge.org/resource/wordnet_divided_highway_103215508,divided highway,a highway divided down the middle by a barrier that separates traffic going in different directions; 'in Britain they call a divided highway a dual carriageway'
1073,http://yago-knowledge.org/resource/wordnet_resort_area_108640739,resort area,an area where many people go for recreation
1074,http://yago-knowledge.org/resource/wordnet_resort_area_108640739,playground,an area where many people go for recreation
1075,http://yago-knowledge.org/resource/wordnet_resort_area_108640739,vacation spot,an area where many people go for recreation
1076,http://yago-knowledge.org/resource/wordnet_county_108546183,county,"(United Kingdom) a region created by territorial division for the purpose of local government; 'the county has a population of 12,345 people'"
1077,http://yago-knowledge.org/resource/wordnet_barrier_102796623,barrier,a structure or object that impedes free movement
1078,http://yago-knowledge.org/resource/wordnet_footbridge_103379828,footbridge,a bridge designed for pedestrians
1079,http://yago-knowledge.org/resource/wordnet_footbridge_103379828,pedestrian bridge,a bridge designed for pedestrians
1080,http://yago-knowledge.org/resource/wordnet_footbridge_103379828,overcrossing,a bridge designed for pedestrians
1081,http://yago-knowledge.org/resource/wordnet_precinct_108538426,precinct,a district of a city or town marked out for administrative purposes
1082,http://yago-knowledge.org/resource/wordnet_city_limit_108541130,city limit,the limits of the area occupied by a city or town
1083,http://yago-knowledge.org/resource/wordnet_city_limit_108541130,city limits,the limits of the area occupied by a city or town
1084,http://yago-knowledge.org/resource/wordnet_airstrip_102693070,strip,an airfield without normal airport facilities
1085,http://yago-knowledge.org/resource/wordnet_airstrip_102693070,landing strip,an airfield without normal airport facilities
1086,http://yago-knowledge.org/resource/wordnet_airstrip_102693070,flight strip,an airfield without normal airport facilities
1087,http://yago-knowledge.org/resource/wordnet_airstrip_102693070,airstrip,an airfield without normal airport facilities
1088,http://yago-knowledge.org/resource/wordnet_pylon_104028764,pylon,a tower for guiding pilots or marking the turning point in a race
1089,http://yago-knowledge.org/resource/wordnet_broadcasting_station_102903405,broadcast station,a station equipped to broadcast radio or television programs
1090,http://yago-knowledge.org/resource/wordnet_broadcasting_station_102903405,broadcasting station,a station equipped to broadcast radio or television programs
1091,http://yago-knowledge.org/resource/wordnet_park_108615149,parkland,a large area of land preserved in its natural state as public property; 'there are laws that protect the wildlife in this park'
1092,http://yago-knowledge.org/resource/wordnet_park_108615149,park,a large area of land preserved in its natural state as public property; 'there are laws that protect the wildlife in this park'
1093,http://yago-knowledge.org/resource/wordnet_bazaar_102813544,bazar,a shop where a variety of goods are sold
1094,http://yago-knowledge.org/resource/wordnet_bazaar_102813544,bazaar,a shop where a variety of goods are sold
1095,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,habitation,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1096,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,abode,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1097,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,home,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1098,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,domicile,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1099,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,dwelling,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1100,http://yago-knowledge.org/resource/wordnet_dwelling_103259505,dwelling house,housing that someone is living in; 'he built a modest dwelling near the pond'; 'they raise money to provide homes for the homeless'
1101,http://yago-knowledge.org/resource/wordnet_foundry_103387653,metalworks,factory where metal castings are produced
1102,http://yago-knowledge.org/resource/wordnet_foundry_103387653,foundry,factory where metal castings are produced
1103,http://yago-knowledge.org/resource/wordnet_mine_103768346,mine,excavation in the earth from which ores and minerals are extracted
1104,http://yago-knowledge.org/resource/wordnet_lawn_108591592,lawn,a field of cultivated and mowed grass
1105,http://yago-knowledge.org/resource/wordnet_tableland_109453008,tableland,a relatively flat highland
1106,http://yago-knowledge.org/resource/wordnet_tableland_109453008,plateau,a relatively flat highland
1107,http://yago-knowledge.org/resource/wordnet_tee_108661277,tee,the starting place for each hole on a golf course; 'they were waiting on the first tee'
1108,http://yago-knowledge.org/resource/wordnet_tee_108661277,teeing ground,the starting place for each hole on a golf course; 'they were waiting on the first tee'
1109,http://yago-knowledge.org/resource/wordnet_mercantile_establishment_103748162,mercantile establishment,a place of business for retailing goods
1110,http://yago-knowledge.org/resource/wordnet_mercantile_establishment_103748162,outlet,a place of business for retailing goods
1111,http://yago-knowledge.org/resource/wordnet_mercantile_establishment_103748162,sales outlet,a place of business for retailing goods
1112,http://yago-knowledge.org/resource/wordnet_mercantile_establishment_103748162,retail store,a place of business for retailing goods
1113,http://yago-knowledge.org/resource/wordnet_interstellar_medium_109314829,interstellar medium,interstellar space including streams of protons moving from the stars
1114,http://yago-knowledge.org/resource/wordnet_incinerator_103566193,incinerator,a furnace for incinerating (especially to dispose of refuse)
1115,http://yago-knowledge.org/resource/wordnet_continent_109254614,continent,one of the large landmasses of the earth; 'there are seven continents'; 'pioneers had to cross the continent on foot'
1116,http://yago-knowledge.org/resource/wordnet_canal_102947212,canal,long and narrow strip of water made for boats or for irrigation
1117,http://yago-knowledge.org/resource/wordnet_compartment_103080309,compartment,a space into which an area is subdivided
1118,http://yago-knowledge.org/resource/wordnet_cabaret_102931417,cabaret,a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink; 'don't expect a good meal at a cabaret'; 'the gossip columnist got his information by visiting nightclubs every night'; 'he played the drums at a jazz club'
1119,http://yago-knowledge.org/resource/wordnet_cabaret_102931417,night club,a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink; 'don't expect a good meal at a cabaret'; 'the gossip columnist got his information by visiting nightclubs every night'; 'he played the drums at a jazz club'
1120,http://yago-knowledge.org/resource/wordnet_cabaret_102931417,club,a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink; 'don't expect a good meal at a cabaret'; 'the gossip columnist got his information by visiting nightclubs every night'; 'he played the drums at a jazz club'
1121,http://yago-knowledge.org/resource/wordnet_cabaret_102931417,nightspot,a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink; 'don't expect a good meal at a cabaret'; 'the gossip columnist got his information by visiting nightclubs every night'; 'he played the drums at a jazz club'
1122,http://yago-knowledge.org/resource/wordnet_cabaret_102931417,nightclub,a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink; 'don't expect a good meal at a cabaret'; 'the gossip columnist got his information by visiting nightclubs every night'; 'he played the drums at a jazz club'
1123,http://yago-knowledge.org/resource/wordnet_industrial_park_108587985,industrial park,a tract of land at a distance from city center that is designed for a cluster of businesses and factories
1124,http://yago-knowledge.org/resource/wordnet_island_109316454,island,a land mass (smaller than a continent) that is surrounded by water
1125,http://yago-knowledge.org/resource/wordnet_enclosure_103285912,enclosure,a structure consisting of an area that has been enclosed for some purpose
1126,http://yago-knowledge.org/resource/wikicategory_Counties_of_England_established_in_1965,county,"(United Kingdom) a region created by territorial division for the purpose of local government; 'the county has a population of 12,345 people'"
